transaction_id,sender_account,receiver_account,transaction_date,amount,transaction_type
t3126,A157,D889,2024-10-09,1372.0,deposit
t3127,A752,D820,2024-07-05,3735.0,withdrawal
t3128,A435,D601,2024-05-26,4344.0,withdrawal
t3129,A351,D684,2024-06-21,2007.0,transfer
,,,,,
t3131,A825,D932,2024-04-25,4091.0,deposit
t3132,A691,D919,2024-11-07,1108.0,transfer
t3133,A361,D391,2024-04-17,4273.0,withdrawal
t3134,A193,D324,2024-04-16,594.0,transfer
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
t3140,A757,D969,2024-09-23,1081.0,deposit
,,,,,
,,,,,
t3143,A826,D158,2024-07-04,204.0,deposit
t3144,A576,D601,2024-09-02,2145.0,transfer
,,,,,
t3146,A718,D841,2024-04-19,2639.0,withdrawal
t3147,A326,D829,2024-10-04,4111.0,transfer
,,,,,
t3149,A193,D576,2024-12-11,2584.0,transfer
t3150,A268,D915,2024-11-03,1801.0,withdrawal
,,,,,
t3152,A566,D871,2024-08-03,1600.0,deposit
,,,,,
,,,,,
t3155,A582,D914,2024-08-05,2620.0,withdrawal
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
t3161,A375,D553,2024-10-14,4339.0,transfer
,,,,,
,,,,,
,,,,,
,,,,,
t3166,A613,D365,2024-08-27,1922.0,withdrawal
t3167,A594,D393,2024-10-20,157.0,withdrawal
,,,,,
,,,,,
t3170,A210,D944,2024-02-10,1605.0,deposit
,,,,,
,,,,,
t3173,A994,D356,2024-06-22,2096.0,transfer
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
t3182,A689,D245,2024-03-26,491.0,transfer
t3183,A994,D841,2024-12-28,3508.0,transfer
,,,,,
t3185,A455,D341,2024-06-03,2286.0,withdrawal
t3186,A633,D126,2024-01-21,4471.0,deposit
,,,,,
t3188,A497,D244,2024-03-09,3135.0,transfer
,,,,,
t3190,A982,D404,2024-08-04,4205.0,transfer
t3191,A384,D990,2024-02-13,3492.0,deposit
,,,,,
,,,,,
t3194,A602,D851,2024-09-19,401.0,withdrawal
t3195,A420,D978,2024-08-05,3330.0,transfer
,,,,,
t3197,A965,D397,2024-05-05,3237.0,withdrawal
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
t3203,A932,D452,2024-07-24,2574.0,withdrawal
t3204,A442,D106,2024-11-05,1327.0,transfer
t3205,A697,D954,2024-08-13,3394.0,transfer
t3206,A868,D795,2024-09-26,1908.0,withdrawal
t3207,A150,D771,2024-07-10,2496.0,withdrawal
t3208,A718,D350,2024-09-01,1782.0,withdrawal
t3209,A956,D554,2024-10-25,4380.0,transfer
t3210,A486,D351,2024-11-24,2819.0,deposit
t3211,A658,D399,2024-03-21,526.0,withdrawal
,,,,,
,,,,,
t3214,A726,D867,2024-06-07,3274.0,transfer
t3215,A711,D803,2024-11-01,2866.0,transfer
t3216,A441,D425,2024-11-04,1286.0,deposit
,,,,,
,,,,,
t3219,A302,D786,2024-07-07,1770.0,withdrawal
t3220,A851,D902,2024-11-18,2029.0,transfer
,,,,,
t3222,A564,D897,2024-04-23,1121.0,withdrawal
t3223,A235,D686,2024-05-20,2466.0,deposit
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
t3230,A364,D136,2024-04-03,1298.0,deposit
,,,,,
t3232,A802,D758,2024-05-18,2378.0,deposit
t3233,A348,D614,2024-09-16,2682.0,withdrawal
t3234,A361,D155,2024-05-02,1612.0,transfer
t3235,A660,D707,2024-12-17,3948.0,deposit
t3236,A900,D859,2024-06-10,4022.0,withdrawal
,,,,,
,,,,,
t3239,A451,D311,2024-12-17,3124.0,withdrawal
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
t3245,A283,D345,2024-01-01,2917.0,withdrawal
t3246,A635,D743,2024-10-02,722.0,transfer
,,,,,
t3248,A936,D813,2024-08-05,2873.0,withdrawal
t3249,A279,D347,2024-03-16,3793.0,deposit
,,,,,
t3251,A266,D675,2024-11-26,1726.0,withdrawal
t3252,A564,D864,2024-01-10,3186.0,transfer
,,,,,
,,,,,
t3255,A567,D348,2024-05-09,1560.0,deposit
,,,,,
t3257,A733,D734,2024-09-17,4089.0,transfer
t3258,A820,D759,2024-03-16,2740.0,transfer
,,,,,
,,,,,
t3261,A165,D125,2024-11-10,3433.0,deposit
,,,,,
,,,,,
t3264,A224,D907,2024-07-20,2568.0,withdrawal
t3265,A194,D745,2024-06-03,2803.0,transfer
t3266,A615,D442,2024-04-13,4621.0,withdrawal
,,,,,
,,,,,
t3269,A186,D802,2024-03-09,3561.0,withdrawal
t3270,A580,D345,2024-12-20,2031.0,withdrawal
t3271,A814,D649,2024-02-02,3754.0,transfer
,,,,,
t3273,A306,D145,2024-07-09,2474.0,transfer
,,,,,
t3275,A546,D760,2024-12-27,1493.0,deposit
t3276,A675,D400,2024-05-09,1898.0,transfer
,,,,,
,,,,,
,,,,,
t3280,A781,D365,2024-07-28,1585.0,transfer
t3281,A256,D699,2024-10-26,3466.0,transfer
t3282,A538,D224,2024-10-14,1118.0,withdrawal
t3283,A736,D880,2024-09-08,2255.0,deposit
t3284,A949,D652,2024-09-09,4657.0,transfer
t3285,A348,D556,2024-03-12,839.0,transfer
t3286,A281,D796,2024-12-22,1915.0,withdrawal
t3287,A638,D115,2024-07-26,4113.0,transfer
t3288,A538,D455,2024-09-22,4237.0,deposit
t3289,A613,D474,2024-09-26,3253.0,deposit
t3290,A656,D629,2024-07-22,4699.0,transfer
t3291,A699,D408,2024-06-26,3380.0,deposit
,,,,,
,,,,,
t3294,A419,D818,2024-10-11,2944.0,transfer
,,,,,
t3296,A440,D254,2024-06-24,379.0,transfer
,,,,,
t3298,A363,D874,2024-02-15,2283.0,withdrawal
t3299,A314,D763,2024-05-24,842.0,withdrawal
t3300,A559,D403,2024-06-27,212.0,transfer
,,,,,
t3302,A971,D418,2024-04-02,1679.0,withdrawal
,,,,,
,,,,,
,,,,,
t3306,A106,D223,2024-04-02,1520.0,transfer
,,,,,
t3308,A795,D277,2024-02-06,3443.0,transfer
,,,,,
t3310,A451,D928,2024-01-12,1903.0,deposit
,,,,,
,,,,,
t3313,A189,D942,2024-01-10,478.0,deposit
,,,,,
t3315,A784,D692,2024-12-14,3954.0,transfer
t3316,A927,D978,2024-01-22,3548.0,transfer
t3317,A739,D310,2024-12-18,649.0,withdrawal
t3318,A346,D276,2024-02-23,1929.0,deposit
,,,,,
t3320,A474,D552,2024-02-03,4297.0,deposit
t3321,A548,D799,2024-06-15,2374.0,withdrawal
,,,,,
t3323,A145,D871,2024-05-09,446.0,transfer
t3324,A641,D779,2024-03-01,1450.0,deposit
,,,,,
t3326,A972,D952,2024-04-19,847.0,withdrawal
,,,,,
,,,,,
t3329,A355,D587,2024-11-05,4474.0,withdrawal
t3330,A263,D448,2024-03-23,1425.0,transfer
,,,,,
,,,,,
,,,,,
t3334,A635,D999,2024-11-18,2879.0,deposit
t3335,A859,D680,2024-11-05,3118.0,transfer
,,,,,
t3337,A743,D255,2024-12-02,3296.0,withdrawal
t3338,A662,D392,2024-02-21,984.0,withdrawal
t3339,A216,D772,2024-03-22,2445.0,transfer
,,,,,
,,,,,
t3342,A686,D944,2024-08-13,2060.0,withdrawal
,,,,,
,,,,,
t3345,A226,D469,2024-10-05,827.0,deposit
,,,,,
,,,,,
t3348,A811,D600,2024-03-28,1418.0,deposit
,,,,,
t3350,A801,D467,2024-01-24,2560.0,withdrawal
t3351,A867,D651,2024-05-06,3532.0,withdrawal
t3352,A696,D652,2024-09-27,4519.0,transfer
t3353,A145,D701,2024-01-16,1915.0,transfer
t3354,A239,D427,2024-11-17,4343.0,transfer
,,,,,
t3356,A456,D368,2024-01-02,418.0,withdrawal
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
t3363,A641,D863,2024-04-19,4828.0,deposit
,,,,,
t3365,A439,D685,2024-06-25,1708.0,withdrawal
,,,,,
t3367,A357,D607,2024-11-18,3543.0,deposit
t3368,A863,D797,2024-06-07,2018.0,transfer
,,,,,
t3370,A879,D855,2024-12-07,2927.0,deposit
t3371,A482,D654,2024-04-17,408.0,transfer
t3372,A549,D446,2024-07-25,4874.0,transfer
t3373,A742,D210,2024-05-20,856.0,deposit
,,,,,
,,,,,
t3376,A322,D596,2024-12-12,1422.0,transfer
,,,,,
t3378,A281,D601,2024-10-01,1506.0,transfer
t3379,A686,D151,2024-02-25,2581.0,deposit
t3380,A552,D955,2024-05-14,372.0,withdrawal
,,,,,
t3382,A741,D583,2024-01-02,4054.0,withdrawal
t3383,A761,D191,2024-02-27,979.0,withdrawal
t3384,A944,D701,2024-05-05,3507.0,transfer
,,,,,
,,,,,
t3387,A117,D274,2024-12-09,4387.0,transfer
t3388,A436,D329,2024-02-02,3577.0,deposit
t3389,A348,D451,2024-03-17,3150.0,deposit
,,,,,
,,,,,
,,,,,
t3393,A813,D507,2024-07-17,2814.0,withdrawal
t3394,A971,D362,2024-04-04,1364.0,withdrawal
,,,,,
t3396,A864,D363,2024-02-18,1337.0,withdrawal
t3397,A575,D270,2024-03-21,740.0,deposit
t3398,A181,D265,2024-10-10,452.0,deposit
,,,,,
t3400,A895,D243,2024-02-26,1317.0,transfer
t3401,A259,D245,2024-02-13,2473.0,transfer
t3402,A514,D407,2024-06-12,3855.0,transfer
t3403,A279,D531,2024-01-06,2503.0,transfer
t3404,A708,D420,2024-11-19,1414.0,withdrawal
t3405,A546,D470,2024-08-18,3647.0,deposit
t3406,A398,D392,2024-05-24,900.0,transfer
,,,,,
t3408,A580,D778,2024-10-21,2809.0,transfer
,,,,,
t3410,A646,D427,2024-06-27,630.0,deposit
t3411,A440,D481,2024-09-11,2474.0,transfer
t3412,A812,D656,2024-02-13,4845.0,withdrawal
t3413,A399,D470,2024-05-25,3506.0,withdrawal
t3414,A631,D877,2024-09-21,2119.0,withdrawal
,,,,,
,,,,,
,,,,,
,,,,,
t3419,A544,D281,2024-12-17,2989.0,withdrawal
,,,,,
,,,,,
t3422,A717,D773,2024-06-28,4663.0,transfer
t3423,A865,D680,2024-06-05,2490.0,withdrawal
,,,,,
t3425,A368,D140,2024-06-03,4428.0,transfer
t3426,A445,D970,2024-03-01,975.0,deposit
,,,,,
,,,,,
t3429,A307,D235,2024-05-06,1245.0,transfer
t3430,A578,D952,2024-01-10,3999.0,deposit
,,,,,
t3432,A321,D104,2024-08-26,1191.0,withdrawal
,,,,,
t3434,A508,D261,2024-04-26,2177.0,withdrawal
t3435,A553,D163,2024-08-08,564.0,withdrawal
,,,,,
,,,,,
t3438,A517,D727,2024-07-11,218.0,deposit
t3439,A196,D557,2024-04-07,266.0,deposit
,,,,,
,,,,,
t3442,A326,D929,2024-09-07,4938.0,withdrawal
t3443,A213,D604,2024-02-03,383.0,transfer
t3444,A332,D580,2024-08-18,4347.0,deposit
,,,,,
t3446,A892,D727,2024-04-07,2072.0,transfer
,,,,,
t3448,A130,D918,2024-05-19,4853.0,transfer
t3449,A604,D910,2024-11-10,777.0,transfer
t3450,A191,D495,2024-07-18,942.0,deposit
,,,,,
,,,,,
,,,,,
,,,,,
t3455,A225,D298,2024-04-23,670.0,withdrawal
t3456,A359,D934,2024-03-01,1501.0,deposit
,,,,,
t3458,A940,D592,2024-12-25,457.0,withdrawal
t3459,A718,D274,2024-02-25,3651.0,deposit
t3460,A777,D456,2024-09-19,185.0,deposit
t3461,A503,D512,2024-05-15,410.0,deposit
t3462,A547,D581,2024-07-24,3133.0,deposit
,,,,,
t3464,A320,D149,2024-03-28,4046.0,deposit
t3465,A438,D401,2024-05-28,2174.0,transfer
t3466,A345,D751,2024-09-01,3139.0,withdrawal
,,,,,
t3468,A765,D140,2024-04-14,1150.0,withdrawal
t3469,A469,D226,2024-04-02,1165.0,withdrawal
t3470,A178,D823,2024-02-24,3048.0,withdrawal
t3471,A662,D824,2024-01-03,3867.0,deposit
,,,,,
,,,,,
t3474,A974,D611,2024-10-17,4028.0,deposit
t3475,A399,D688,2024-11-22,4394.0,withdrawal
t3476,A330,D710,2024-04-24,2383.0,withdrawal
,,,,,
t3478,A775,D421,2024-09-24,1545.0,deposit
t3479,A347,D849,2024-10-18,1545.0,transfer
t3480,A231,D972,2024-07-17,4428.0,withdrawal
t3481,A548,D369,2024-06-21,195.0,withdrawal
t3482,A272,D277,2024-12-01,2618.0,deposit
t3483,A939,D595,2024-06-27,3933.0,withdrawal
,,,,,
t3485,A631,D273,2024-11-02,1611.0,transfer
t3486,A267,D561,2024-04-21,1041.0,transfer
,,,,,
t3488,A883,D190,2024-09-01,4779.0,withdrawal
t3489,A548,D635,2024-08-26,3057.0,transfer
,,,,,
,,,,,
t3492,A365,D620,2024-12-17,853.0,withdrawal
t3493,A335,D793,2024-01-24,126.0,transfer
,,,,,
,,,,,
t3496,A471,D963,2024-06-13,4562.0,transfer
,,,,,
t3498,A217,D689,2024-12-03,963.0,transfer
t3499,A556,D470,2024-04-08,1685.0,withdrawal
t3500,A795,D203,2024-09-24,2048.0,deposit
,,,,,
t3502,A694,D616,2024-07-08,4212.0,transfer
t3503,A536,D656,2024-07-28,1067.0,transfer
t3504,A767,D840,2024-09-25,2578.0,deposit
,,,,,
,,,,,
,,,,,
,,,,,
t3509,A137,D280,2024-09-21,3482.0,transfer
t3510,A850,D266,2024-07-13,1221.0,deposit
,,,,,
,,,,,
,,,,,
t3514,A319,D407,2024-10-06,3369.0,withdrawal
t3515,A223,D596,2024-07-04,4048.0,withdrawal
t3516,A547,D405,2024-12-09,1104.0,withdrawal
,,,,,
,,,,,
t3519,A886,D396,2024-06-09,2261.0,withdrawal
t3520,A162,D524,2024-10-27,2105.0,withdrawal
t3521,A696,D848,2024-09-10,1004.0,transfer
,,,,,
t3523,A907,D160,2024-04-20,674.0,deposit
t3524,A648,D763,2024-05-26,4427.0,withdrawal
t3525,A562,D622,2024-03-04,3869.0,deposit
,,,,,
t3527,A261,D147,2024-09-04,3833.0,transfer
t3528,A116,D545,2024-05-13,2557.0,withdrawal
t3529,A803,D106,2024-08-18,3496.0,deposit
t3530,A719,D768,2024-12-23,2251.0,withdrawal
,,,,,
,,,,,
t3533,A457,D692,2024-07-04,1245.0,deposit
t3534,A894,D588,2024-08-14,1472.0,withdrawal
,,,,,
t3536,A248,D285,2024-06-20,1177.0,withdrawal
,,,,,
,,,,,
t3539,A714,D653,2024-01-26,2131.0,transfer
,,,,,
t3541,A932,D876,2024-03-27,2139.0,transfer
t3542,A115,D477,2024-03-03,3465.0,withdrawal
t3543,A904,D575,2024-08-25,470.0,deposit
t3544,A852,D266,2024-03-05,3546.0,deposit
t3545,A638,D827,2024-07-14,1639.0,withdrawal
t3546,A737,D538,2024-03-20,1706.0,withdrawal
t3547,A384,D671,2024-02-22,1094.0,transfer
t3548,A164,D308,2024-06-06,2161.0,deposit
t3549,A137,D364,2024-11-02,909.0,withdrawal
,,,,,
t3551,A781,D175,2024-06-15,1733.0,deposit
,,,,,
,,,,,
,,,,,
,,,,,
t3556,A108,D356,2024-01-12,422.0,transfer
,,,,,
t3558,A397,D592,2024-07-20,4200.0,transfer
,,,,,
t3560,A219,D941,2024-07-19,3778.0,transfer
,,,,,
,,,,,
t3563,A448,D291,2024-01-23,1394.0,transfer
t3564,A295,D806,2024-04-22,3528.0,withdrawal
,,,,,
,,,,,
t3567,A415,D224,2024-03-07,1142.0,deposit
,,,,,
,,,,,
,,,,,
t3571,A273,D772,2024-02-10,4116.0,withdrawal
t3572,A629,D311,2024-11-11,174.0,withdrawal
,,,,,
t3574,A904,D169,2024-11-23,284.0,transfer
t3575,A197,D657,2024-06-23,805.0,deposit
,,,,,
t3577,A173,D315,2024-05-03,4716.0,withdrawal
t3578,A335,D190,2024-09-22,2408.0,transfer
t3579,A583,D526,2024-07-14,965.0,deposit
,,,,,
,,,,,
,,,,,
t3583,A684,D158,2024-05-23,1557.0,deposit
,,,,,
,,,,,
t3586,A990,D665,2024-10-28,3505.0,withdrawal
,,,,,
t3588,A885,D676,2024-01-03,1226.0,deposit
t3589,A662,D955,2024-10-16,2110.0,deposit
t3590,A856,D727,2024-01-12,2205.0,withdrawal
,,,,,
,,,,,
t3593,A802,D617,2024-08-12,1151.0,withdrawal
t3594,A181,D306,2024-07-20,1953.0,transfer
,,,,,
t3596,A413,D222,2024-01-18,598.0,deposit
,,,,,
t3598,A876,D623,2024-06-16,454.0,withdrawal
,,,,,
t3600,A871,D428,2024-10-03,1306.0,deposit
,,,,,
t3602,A961,D734,2024-08-24,2723.0,withdrawal
t3603,A208,D886,2024-05-11,2666.0,withdrawal
t3604,A268,D738,2024-12-02,3523.0,transfer
,,,,,
,,,,,
,,,,,
,,,,,
t3609,A155,D104,2024-02-02,2164.0,transfer
t3610,A173,D647,2024-03-05,1185.0,deposit
,,,,,
t3612,A858,D745,2024-05-21,4867.0,withdrawal
,,,,,
t3614,A761,D769,2024-03-27,1864.0,withdrawal
t3615,A462,D840,2024-04-04,1517.0,withdrawal
t3616,A619,D253,2024-04-04,796.0,deposit
t3617,A680,D748,2024-12-20,2959.0,deposit
t3618,A733,D792,2024-04-27,4386.0,deposit
,,,,,
,,,,,
t3621,A117,D654,2024-10-16,2019.0,transfer
t3622,A393,D552,2024-12-10,2440.0,transfer
,,,,,
t3624,A286,D980,2024-10-08,2013.0,deposit
,,,,,
t3626,A513,D160,2024-10-11,3026.0,withdrawal
t3627,A710,D373,2024-05-11,3568.0,withdrawal
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
t3633,A896,D632,2024-02-27,4586.0,deposit
,,,,,
t3635,A360,D374,2024-10-18,567.0,deposit
t3636,A691,D280,2024-03-19,2873.0,deposit
,,,,,
,,,,,
,,,,,
t3640,A461,D157,2024-05-02,1317.0,deposit
,,,,,
,,,,,
,,,,,
t3644,A190,D658,2024-02-19,1518.0,transfer
,,,,,
,,,,,
t3647,A911,D720,2024-03-18,2855.0,withdrawal
t3648,A624,D320,2024-12-27,4814.0,transfer
,,,,,
t3650,A387,D870,2024-04-24,3574.0,transfer
t3651,A725,D355,2024-11-08,2345.0,deposit
t3652,A769,D457,2024-04-22,2645.0,withdrawal
t3653,A111,D619,2024-12-18,1322.0,withdrawal
t3654,A141,D680,2024-06-17,2345.0,withdrawal
,,,,,
,,,,,
t3657,A644,D795,2024-08-27,1788.0,deposit
t3658,A441,D928,2024-01-15,1916.0,deposit
t3659,A991,D160,2024-04-19,3325.0,withdrawal
t3660,A843,D370,2024-12-07,2784.0,transfer
t3661,A971,D226,2024-07-19,1317.0,withdrawal
t3662,A836,D296,2024-07-17,596.0,withdrawal
,,,,,
,,,,,
,,,,,
,,,,,
t3667,A875,D417,2024-09-18,1618.0,transfer
,,,,,
t3669,A499,D636,2024-08-18,3107.0,transfer
t3670,A659,D798,2024-06-01,2194.0,transfer
,,,,,
t3672,A228,D111,2024-04-17,3955.0,withdrawal
,,,,,
t3674,A675,D157,2024-07-27,4607.0,withdrawal
,,,,,
,,,,,
,,,,,
t3678,A476,D910,2024-11-10,1274.0,withdrawal
t3679,A402,D836,2024-01-23,1190.0,withdrawal
t3680,A115,D272,2024-03-02,2258.0,withdrawal
t3681,A672,D964,2024-06-14,1645.0,transfer
t3682,A822,D699,2024-02-05,822.0,deposit
t3683,A829,D392,2024-01-19,854.0,withdrawal
,,,,,
t3685,A186,D307,2024-07-16,2454.0,withdrawal
t3686,A949,D773,2024-06-14,1615.0,deposit
t3687,A869,D986,2024-12-03,2422.0,transfer
,,,,,
t3689,A234,D442,2024-08-14,1566.0,deposit
t3690,A493,D119,2024-05-14,3159.0,transfer
,,,,,
t3692,A932,D470,2024-12-15,3628.0,withdrawal
t3693,A303,D263,2024-02-14,1439.0,deposit
t3694,A560,D890,2024-03-25,1524.0,deposit
t3695,A673,D795,2024-10-25,1506.0,withdrawal
,,,,,
,,,,,
t3698,A882,D704,2024-12-19,2488.0,transfer
t3699,A655,D417,2024-03-15,3441.0,transfer
,,,,,
,,,,,
,,,,,
t3703,A923,D247,2024-05-28,2344.0,withdrawal
t3704,A261,D483,2024-12-24,2803.0,withdrawal
t3705,A463,D513,2024-09-03,2619.0,deposit
t3706,A115,D753,2024-10-19,4059.0,transfer
t3707,A472,D885,2024-08-13,4325.0,deposit
t3708,A330,D182,2024-11-27,1396.0,transfer
t3709,A197,D227,2024-03-18,2578.0,deposit
,,,,,
t3711,A945,D440,2024-05-26,4534.0,withdrawal
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
t3718,A441,D996,2024-05-24,3262.0,deposit
,,,,,
,,,,,
,,,,,
t3722,A178,D853,2024-02-17,3018.0,deposit
,,,,,
t3724,A797,D240,2024-06-07,452.0,deposit
t3725,A986,D625,2024-05-21,4249.0,withdrawal
,,,,,
,,,,,
,,,,,
t3729,A697,D756,2024-01-20,2066.0,withdrawal
,,,,,
,,,,,
,,,,,
t3733,A950,D857,2024-07-11,704.0,withdrawal
t3734,A596,D921,2024-07-25,3795.0,deposit
t3735,A664,D310,2024-10-05,1675.0,deposit
,,,,,
,,,,,
t3738,A965,D101,2024-09-11,2799.0,transfer
,,,,,
t3740,A298,D252,2024-09-24,4027.0,transfer
,,,,,
,,,,,
t3743,A814,D826,2024-02-09,533.0,withdrawal
,,,,,
,,,,,
t3746,A293,D396,2024-10-14,189.0,deposit
t3747,A960,D893,2024-04-04,156.0,transfer
,,,,,
,,,,,
t3750,A519,D773,2024-07-23,2765.0,deposit
,,,,,
t3752,A937,D488,2024-12-07,2120.0,withdrawal
t3753,A377,D374,2024-10-27,3960.0,deposit
t3754,A145,D688,2024-05-28,1272.0,transfer
,,,,,
t3756,A148,D316,2024-10-20,2976.0,deposit
,,,,,
t3758,A650,D310,2024-09-09,4774.0,withdrawal
,,,,,
,,,,,
,,,,,
t3762,A742,D257,2024-11-19,4618.0,transfer
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
t3768,A489,D359,2024-05-26,3974.0,deposit
,,,,,
,,,,,
t3771,A789,D581,2024-06-25,1431.0,deposit
t3772,A348,D382,2024-10-21,151.0,deposit
t3773,A608,D156,2024-08-11,703.0,withdrawal
t3774,A537,D144,2024-02-24,3845.0,withdrawal
t3775,A909,D888,2024-12-13,3319.0,transfer
,,,,,
t3777,A214,D225,2024-12-04,2758.0,deposit
t3778,A871,D556,2024-12-13,1841.0,transfer
,,,,,
,,,,,
t3781,A391,D618,2024-05-04,203.0,deposit
t3782,A923,D612,2024-10-27,2808.0,withdrawal
t3783,A878,D160,2024-01-03,4489.0,deposit
,,,,,
t3785,A326,D399,2024-02-28,1569.0,transfer
t3786,A168,D609,2024-05-04,2547.0,transfer
,,,,,
t3788,A958,D890,2024-09-06,4422.0,transfer
,,,,,
,,,,,
t3791,A795,D894,2024-09-20,1368.0,transfer
,,,,,
,,,,,
,,,,,
t3795,A111,D227,2024-09-16,3652.0,withdrawal
t3796,A915,D164,2024-05-04,2489.0,withdrawal
,,,,,
,,,,,
t3799,A692,D207,2024-10-02,440.0,transfer
t3800,A200,D855,2024-03-20,2098.0,transfer
t3801,A513,D288,2024-11-06,4610.0,deposit
,,,,,
,,,,,
t3804,A475,D261,2024-11-13,3317.0,withdrawal
t3805,A634,D656,2024-05-15,453.0,transfer
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
t3814,A771,D512,2024-11-02,827.0,withdrawal
,,,,,
t3816,A173,D231,2024-05-18,3923.0,transfer
,,,,,
t3818,A963,D836,2024-07-20,3803.0,withdrawal
,,,,,
t3820,A185,D737,2024-02-19,3791.0,transfer
t3821,A567,D643,2024-03-20,3199.0,deposit
t3822,A882,D832,2024-12-24,1228.0,deposit
t3823,A957,D472,2024-09-19,1159.0,withdrawal
,,,,,
,,,,,
,,,,,
t3827,A938,D159,2024-06-05,735.0,withdrawal
t3828,A399,D790,2024-08-23,2575.0,deposit
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
t3834,A848,D813,2024-09-21,3429.0,transfer
t3835,A299,D670,2024-03-27,2847.0,deposit
,,,,,
t3837,A836,D711,2024-07-21,1223.0,transfer
t3838,A162,D866,2024-02-08,1525.0,transfer
t3839,A205,D784,2024-04-20,1539.0,transfer
,,,,,
,,,,,
,,,,,
t3843,A694,D613,2024-03-20,3992.0,withdrawal
,,,,,
t3845,A625,D826,2024-02-24,2958.0,transfer
,,,,,
t3847,A485,D126,2024-02-01,3400.0,deposit
,,,,,
t3849,A828,D276,2024-09-06,2590.0,transfer
,,,,,
,,,,,
t3852,A212,D604,2024-01-02,786.0,transfer
t3853,A710,D703,2024-05-13,1544.0,deposit
t3854,A401,D625,2024-05-08,2798.0,transfer
,,,,,
t3856,A108,D744,2024-03-19,3333.0,deposit
,,,,,
t3858,A889,D590,2024-09-15,465.0,transfer
t3859,A838,D635,2024-09-19,911.0,withdrawal
t3860,A519,D768,2024-06-26,2430.0,deposit
t3861,A227,D866,2024-10-17,3697.0,withdrawal
,,,,,
,,,,,
,,,,,
,,,,,
t3866,A812,D910,2024-07-16,3721.0,deposit
,,,,,
,,,,,
,,,,,
t3870,A720,D202,2024-05-11,3016.0,transfer
t3871,A629,D619,2024-11-12,2869.0,deposit
,,,,,
t3873,A980,D920,2024-11-05,4499.0,transfer
t3874,A427,D233,2024-04-11,2840.0,withdrawal
,,,,,
,,,,,
,,,,,
t3878,A671,D983,2024-07-27,465.0,withdrawal
t3879,A347,D329,2024-10-24,2310.0,withdrawal
t3880,A330,D793,2024-12-26,3172.0,transfer
t3881,A747,D660,2024-05-20,4376.0,deposit
t3882,A941,D615,2024-02-20,1326.0,transfer
,,,,,
t3884,A740,D482,2024-11-27,2560.0,deposit
t3885,A714,D910,2024-03-01,1739.0,withdrawal
t3886,A304,D164,2024-01-20,2548.0,deposit
t3887,A102,D562,2024-12-17,1814.0,deposit
t3888,A831,D868,2024-06-20,1171.0,deposit
t3889,A767,D827,2024-07-15,2053.0,withdrawal
t3890,A898,D354,2024-12-21,1112.0,deposit
,,,,,
t3892,A964,D317,2024-03-13,3448.0,transfer
,,,,,
,,,,,
t3895,A302,D398,2024-07-11,3290.0,deposit
t3896,A362,D986,2024-11-24,4472.0,transfer
t3897,A370,D669,2024-02-20,2938.0,transfer
,,,,,
t3899,A345,D340,2024-09-21,2491.0,transfer
,,,,,
,,,,,
,,,,,
t3903,A903,D113,2024-04-03,2545.0,withdrawal
t3904,A560,D291,2024-05-11,1920.0,deposit
,,,,,
t3906,A501,D946,2024-04-26,422.0,withdrawal
,,,,,
,,,,,
t3909,A572,D283,2024-12-25,1757.0,withdrawal
t3910,A740,D535,2024-04-04,3518.0,withdrawal
t3911,A288,D511,2024-10-20,4617.0,deposit
,,,,,
t3913,A504,D952,2024-08-27,2383.0,transfer
,,,,,
t3915,A963,D750,2024-01-28,3694.0,transfer
,,,,,
t3917,A363,D645,2024-12-24,3204.0,transfer
,,,,,
,,,,,
t3920,A733,D956,2024-11-05,4118.0,deposit
,,,,,
t3922,A259,D191,2024-11-19,2127.0,transfer
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
t3929,A510,D215,2024-07-22,3422.0,transfer
,,,,,
,,,,,
t3932,A570,D112,2024-09-25,4600.0,deposit
,,,,,
t3934,A685,D236,2024-11-03,1341.0,deposit
t3935,A759,D272,2024-09-28,930.0,transfer
,,,,,
t3937,A575,D657,2024-02-27,1432.0,withdrawal
t3938,A114,D661,2024-02-21,1432.0,deposit
t3939,A709,D103,2024-08-05,1921.0,transfer
,,,,,
,,,,,
t3942,A149,D408,2024-08-21,1369.0,deposit
t3943,A203,D595,2024-06-14,1410.0,withdrawal
,,,,,
t3945,A868,D932,2024-10-06,1078.0,deposit
t3946,A362,D235,2024-06-20,4640.0,deposit
